x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,bias
-0.074887075,-0.36575466,-0.049496744,0.00013471504,-0.18399529,-0.12857218,-0.19804177,-0.17220885,0.2863034,-0.030813212,0.12863065,0.35939768,0.21057855,-0.074639454,0.078355685,0.115311295,-0.046101402,-0.054545812,-0.12348928,-0.12377887,-0.2946371,-0.0588749,0.1649092,0.027596647,-0.016326206,-0.066362694,0.07348698,-0.35796067,-0.04219785,-0.19431727,0.049844284,0.07096438,0.25239912,0.0019604114,0.02827182,-0.31455085,-0.096632384,0.08042337,-0.022317316,-0.14503421,-0.25674248,0.08385523,-0.02002804,0.0073376973,0.22496128,-0.09999739,-0.072328106,0.13071758,-0.28392974,0.0039589824,0.05284526,0.062488545,-0.01818149,-0.040634494,0.3401654,0.11908609,-0.16084254,-0.068497434,-0.030941699,0.19734888,0.016419636,-0.14714967,0.25256225,-0.05333939,0.0
0.39227146,0.06071046,0.3237306,-0.02419381,0.079052344,-0.25553575,-0.32911724,-0.3981217,-0.09403483,-0.12258066,0.26270738,0.0257977,0.14868586,-0.0020015081,-0.047032274,-0.14019455,-0.2105993,0.24597505,0.05953993,-0.22858852,0.10374353,-0.088325344,0.028234307,0.14344944,0.013211473,-0.24411519,0.17062612,-0.32694522,-0.046019338,0.32140407,0.15485683,-0.27760902,-0.28315067,0.054266248,-0.31966388,-0.029292552,-0.045703653,0.059922043,0.13434091,0.0846742,0.16196117,0.12084848,0.038107898,-0.022229373,0.010056442,-0.19094142,-0.075729,0.2322566,-0.13007413,-0.13354522,-0.046503555,-0.17572801,0.32319197,0.19387025,0.20615043,-0.006476838,-0.07091196,-0.13982473,-0.12670358,0.02781609,0.11542083,0.078165084,0.009793941,0.03215673,0.0
0.34574878,-0.15807797,0.012449083,0.15731573,0.026670415,0.09834556,0.17116192,-0.32310706,0.063690215,0.042825773,0.07168804,-0.07186187,0.15528916,0.032916684,0.0756359,-0.20175001,0.024635414,0.17493792,0.15207578,0.1810991,0.31610346,0.041348774,-0.053559534,-0.24564737,0.027387302,-0.1759286,-0.2304552,0.41804367,-0.116713636,0.108099245,0.1527322,0.25341654,0.17025706,0.1868216,-0.11624115,-0.1683907,0.042302098,-0.03147299,0.052357294,0.15553312,-0.0942165,-0.0489681,0.19757995,-0.055310108,-0.243876,0.22979426,0.18059611,-0.0009967961,-0.14143184,-0.0067625362,-0.03768734,0.12447166,0.15536208,-0.22037795,-0.16473226,-0.2344095,0.28159457,-0.14094317,-0.14091,0.19435048,0.0388647,-0.12709974,-0.10781547,0.0046183486,0.0
