id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
129.0,0.0148726645857095,-0.0078435558825731,-0.0751640349626541,0.2368590235710144,0.2542400956153869,0.0199339296668767,0.2389266341924667,0.4895899891853332,-0.1353570818901062,-0.0429317876696586,-0.1973855346441269,0.0827898755669593,-0.1986050903797149,-0.2162770181894302,-0.0181515607982873,0.0056783030740916,0.0136145493015646,-0.0292055718600749,0.0054017240181565,-0.0160299520939588,-0.1319830417633056,0.1755283623933792,0.2205688655376434,0.0688469409942627,-0.2463879734277725,-0.0504002757370471,0.2308618873357772,-0.2592983543872833,-0.0555495508015155,0.2490468323230743,-0.0202683135867118,0.0027917909901589,-0.0359034910798072,0.1533075273036956,-0.0916394889354705,-0.2236364781856537,-0.2217449098825454,0.1693816632032394,0.0322121493518352,-0.0705721899867057,-0.3543654978275299,0.0230649635195732,-0.0213870033621788,-0.168342649936676,-0.0303690563887357,0.0843467935919761,0.120883859694004,-0.4663391411304474,0.2758164703845978,0.0346825532615184,0.0331609733402729,0.0369275510311126,0.0681756883859634,-0.1338448077440261,0.1594906002283096,-0.0131510226055979,-0.0296536777168512,-0.2837991416454315,0.2798869013786316,-0.0355481542646884,0.1747575402259826,0.0393731370568275,-0.1523394137620926,0.1543188542127609
133.0,0.0148726645857095,-0.0078435558825731,-0.0751640349626541,0.2368590235710144,0.2542400956153869,0.0199339296668767,0.2389266341924667,0.4895899891853332,-0.1353570818901062,-0.0429317876696586,-0.1973855346441269,0.0827898755669593,-0.1986050903797149,-0.2162770181894302,-0.0181515607982873,0.0056783030740916,0.0136145493015646,-0.0292055718600749,0.0054017240181565,-0.0160299520939588,-0.1319830417633056,0.1755283623933792,0.2205688655376434,0.0688469409942627,-0.2463879734277725,-0.0504002757370471,0.2308618873357772,-0.2592983543872833,-0.0555495508015155,0.2490468323230743,-0.0202683135867118,0.0027917909901589,-0.0359034910798072,0.1533075273036956,-0.0916394889354705,-0.2236364781856537,-0.2217449098825454,0.1693816632032394,0.0322121493518352,-0.0705721899867057,-0.3543654978275299,0.0230649635195732,-0.0213870033621788,-0.168342649936676,-0.0303690563887357,0.0843467935919761,0.120883859694004,-0.4663391411304474,0.2758164703845978,0.0346825532615184,0.0331609733402729,0.0369275510311126,0.0681756883859634,-0.1338448077440261,0.1594906002283096,-0.0131510226055979,-0.0296536777168512,-0.2837991416454315,0.2798869013786316,-0.0355481542646884,0.1747575402259826,0.0393731370568275,-0.1523394137620926,0.1543188542127609
149.0,0.0148726645857095,-0.0078435558825731,-0.0751640349626541,0.2368590235710144,0.2542400956153869,0.0199339296668767,0.2389266341924667,0.4895899891853332,-0.1353570818901062,-0.0429317876696586,-0.1973855346441269,0.0827898755669593,-0.1986050903797149,-0.2162770181894302,-0.0181515607982873,0.0056783030740916,0.0136145493015646,-0.0292055718600749,0.0054017240181565,-0.0160299520939588,-0.1319830417633056,0.1755283623933792,0.2205688655376434,0.0688469409942627,-0.2463879734277725,-0.0504002757370471,0.2308618873357772,-0.2592983543872833,-0.0555495508015155,0.2490468323230743,-0.0202683135867118,0.0027917909901589,-0.0359034910798072,0.1533075273036956,-0.0916394889354705,-0.2236364781856537,-0.2217449098825454,0.1693816632032394,0.0322121493518352,-0.0705721899867057,-0.3543654978275299,0.0230649635195732,-0.0213870033621788,-0.168342649936676,-0.0303690563887357,0.0843467935919761,0.120883859694004,-0.4663391411304474,0.2758164703845978,0.0346825532615184,0.0331609733402729,0.0369275510311126,0.0681756883859634,-0.1338448077440261,0.1594906002283096,-0.0131510226055979,-0.0296536777168512,-0.2837991416454315,0.2798869013786316,-0.0355481542646884,0.1747575402259826,0.0393731370568275,-0.1523394137620926,0.1543188542127609
156.0,0.0148726645857095,-0.0078435558825731,-0.0751640349626541,0.2368590235710144,0.2542400956153869,0.0199339296668767,0.2389266341924667,0.4895899891853332,-0.1353570818901062,-0.0429317876696586,-0.1973855346441269,0.0827898755669593,-0.1986050903797149,-0.2162770181894302,-0.0181515607982873,0.0056783030740916,0.0136145493015646,-0.0292055718600749,0.0054017240181565,-0.0160299520939588,-0.1319830417633056,0.1755283623933792,0.2205688655376434,0.0688469409942627,-0.2463879734277725,-0.0504002757370471,0.2308618873357772,-0.2592983543872833,-0.0555495508015155,0.2490468323230743,-0.0202683135867118,0.0027917909901589,-0.0359034910798072,0.1533075273036956,-0.0916394889354705,-0.2236364781856537,-0.2217449098825454,0.1693816632032394,0.0322121493518352,-0.0705721899867057,-0.3543654978275299,0.0230649635195732,-0.0213870033621788,-0.168342649936676,-0.0303690563887357,0.0843467935919761,0.120883859694004,-0.4663391411304474,0.2758164703845978,0.0346825532615184,0.0331609733402729,0.0369275510311126,0.0681756883859634,-0.1338448077440261,0.1594906002283096,-0.0131510226055979,-0.0296536777168512,-0.2837991416454315,0.2798869013786316,-0.0355481542646884,0.1747575402259826,0.0393731370568275,-0.1523394137620926,0.1543188542127609
171.0,0.0148726645857095,-0.0078435558825731,-0.0751640349626541,0.2368590235710144,0.2542400956153869,0.0199339296668767,0.2389266341924667,0.4895899891853332,-0.1353570818901062,-0.0429317876696586,-0.1973855346441269,0.0827898755669593,-0.1986050903797149,-0.2162770181894302,-0.0181515607982873,0.0056783030740916,0.0136145493015646,-0.0292055718600749,0.0054017240181565,-0.0160299520939588,-0.1319830417633056,0.1755283623933792,0.2205688655376434,0.0688469409942627,-0.2463879734277725,-0.0504002757370471,0.2308618873357772,-0.2592983543872833,-0.0555495508015155,0.2490468323230743,-0.0202683135867118,0.0027917909901589,-0.0359034910798072,0.1533075273036956,-0.0916394889354705,-0.2236364781856537,-0.2217449098825454,0.1693816632032394,0.0322121493518352,-0.0705721899867057,-0.3543654978275299,0.0230649635195732,-0.0213870033621788,-0.168342649936676,-0.0303690563887357,0.0843467935919761,0.120883859694004,-0.4663391411304474,0.2758164703845978,0.0346825532615184,0.0331609733402729,0.0369275510311126,0.0681756883859634,-0.1338448077440261,0.1594906002283096,-0.0131510226055979,-0.0296536777168512,-0.2837991416454315,0.2798869013786316,-0.0355481542646884,0.1747575402259826,0.0393731370568275,-0.1523394137620926,0.1543188542127609
181.0,0.0148726645857095,-0.0078435558825731,-0.0751640349626541,0.2368590235710144,0.2542400956153869,0.0199339296668767,0.2389266341924667,0.4895899891853332,-0.1353570818901062,-0.0429317876696586,-0.1973855346441269,0.0827898755669593,-0.1986050903797149,-0.2162770181894302,-0.0181515607982873,0.0056783030740916,0.0136145493015646,-0.0292055718600749,0.0054017240181565,-0.0160299520939588,-0.1319830417633056,0.1755283623933792,0.2205688655376434,0.0688469409942627,-0.2463879734277725,-0.0504002757370471,0.2308618873357772,-0.2592983543872833,-0.0555495508015155,0.2490468323230743,-0.0202683135867118,0.0027917909901589,-0.0359034910798072,0.1533075273036956,-0.0916394889354705,-0.2236364781856537,-0.2217449098825454,0.1693816632032394,0.0322121493518352,-0.0705721899867057,-0.3543654978275299,0.0230649635195732,-0.0213870033621788,-0.168342649936676,-0.0303690563887357,0.0843467935919761,0.120883859694004,-0.4663391411304474,0.2758164703845978,0.0346825532615184,0.0331609733402729,0.0369275510311126,0.0681756883859634,-0.1338448077440261,0.1594906002283096,-0.0131510226055979,-0.0296536777168512,-0.2837991416454315,0.2798869013786316,-0.0355481542646884,0.1747575402259826,0.0393731370568275,-0.1523394137620926,0.1543188542127609
213.0,0.0148726645857095,-0.0078435558825731,-0.0751640349626541,0.2368590235710144,0.2542400956153869,0.0199339296668767,0.2389266341924667,0.4895899891853332,-0.1353570818901062,-0.0429317876696586,-0.1973855346441269,0.0827898755669593,-0.1986050903797149,-0.2162770181894302,-0.0181515607982873,0.0056783030740916,0.0136145493015646,-0.0292055718600749,0.0054017240181565,-0.0160299520939588,-0.1319830417633056,0.1755283623933792,0.2205688655376434,0.0688469409942627,-0.2463879734277725,-0.0504002757370471,0.2308618873357772,-0.2592983543872833,-0.0555495508015155,0.2490468323230743,-0.0202683135867118,0.0027917909901589,-0.0359034910798072,0.1533075273036956,-0.0916394889354705,-0.2236364781856537,-0.2217449098825454,0.1693816632032394,0.0322121493518352,-0.0705721899867057,-0.3543654978275299,0.0230649635195732,-0.0213870033621788,-0.168342649936676,-0.0303690563887357,0.0843467935919761,0.120883859694004,-0.4663391411304474,0.2758164703845978,0.0346825532615184,0.0331609733402729,0.0369275510311126,0.0681756883859634,-0.1338448077440261,0.1594906002283096,-0.0131510226055979,-0.0296536777168512,-0.2837991416454315,0.2798869013786316,-0.0355481542646884,0.1747575402259826,0.0393731370568275,-0.1523394137620926,0.1543188542127609
263.0,0.0148726645857095,-0.0078435558825731,-0.0751640349626541,0.2368590235710144,0.2542400956153869,0.0199339296668767,0.2389266341924667,0.4895899891853332,-0.1353570818901062,-0.0429317876696586,-0.1973855346441269,0.0827898755669593,-0.1986050903797149,-0.2162770181894302,-0.0181515607982873,0.0056783030740916,0.0136145493015646,-0.0292055718600749,0.0054017240181565,-0.0160299520939588,-0.1319830417633056,0.1755283623933792,0.2205688655376434,0.0688469409942627,-0.2463879734277725,-0.0504002757370471,0.2308618873357772,-0.2592983543872833,-0.0555495508015155,0.2490468323230743,-0.0202683135867118,0.0027917909901589,-0.0359034910798072,0.1533075273036956,-0.0916394889354705,-0.2236364781856537,-0.2217449098825454,0.1693816632032394,0.0322121493518352,-0.0705721899867057,-0.3543654978275299,0.0230649635195732,-0.0213870033621788,-0.168342649936676,-0.0303690563887357,0.0843467935919761,0.120883859694004,-0.4663391411304474,0.2758164703845978,0.0346825532615184,0.0331609733402729,0.0369275510311126,0.0681756883859634,-0.1338448077440261,0.1594906002283096,-0.0131510226055979,-0.0296536777168512,-0.2837991416454315,0.2798869013786316,-0.0355481542646884,0.1747575402259826,0.0393731370568275,-0.1523394137620926,0.1543188542127609
266.0,0.0148726645857095,-0.0078435558825731,-0.0751640349626541,0.2368590235710144,0.2542400956153869,0.0199339296668767,0.2389266341924667,0.4895899891853332,-0.1353570818901062,-0.0429317876696586,-0.1973855346441269,0.0827898755669593,-0.1986050903797149,-0.2162770181894302,-0.0181515607982873,0.0056783030740916,0.0136145493015646,-0.0292055718600749,0.0054017240181565,-0.0160299520939588,-0.1319830417633056,0.1755283623933792,0.2205688655376434,0.0688469409942627,-0.2463879734277725,-0.0504002757370471,0.2308618873357772,-0.2592983543872833,-0.0555495508015155,0.2490468323230743,-0.0202683135867118,0.0027917909901589,-0.0359034910798072,0.1533075273036956,-0.0916394889354705,-0.2236364781856537,-0.2217449098825454,0.1693816632032394,0.0322121493518352,-0.0705721899867057,-0.3543654978275299,0.0230649635195732,-0.0213870033621788,-0.168342649936676,-0.0303690563887357,0.0843467935919761,0.120883859694004,-0.4663391411304474,0.2758164703845978,0.0346825532615184,0.0331609733402729,0.0369275510311126,0.0681756883859634,-0.1338448077440261,0.1594906002283096,-0.0131510226055979,-0.0296536777168512,-0.2837991416454315,0.2798869013786316,-0.0355481542646884,0.1747575402259826,0.0393731370568275,-0.1523394137620926,0.1543188542127609
286.0,0.0148726645857095,-0.0078435558825731,-0.0751640349626541,0.2368590235710144,0.2542400956153869,0.0199339296668767,0.2389266341924667,0.4895899891853332,-0.1353570818901062,-0.0429317876696586,-0.1973855346441269,0.0827898755669593,-0.1986050903797149,-0.2162770181894302,-0.0181515607982873,0.0056783030740916,0.0136145493015646,-0.0292055718600749,0.0054017240181565,-0.0160299520939588,-0.1319830417633056,0.1755283623933792,0.2205688655376434,0.0688469409942627,-0.2463879734277725,-0.0504002757370471,0.2308618873357772,-0.2592983543872833,-0.0555495508015155,0.2490468323230743,-0.0202683135867118,0.0027917909901589,-0.0359034910798072,0.1533075273036956,-0.0916394889354705,-0.2236364781856537,-0.2217449098825454,0.1693816632032394,0.0322121493518352,-0.0705721899867057,-0.3543654978275299,0.0230649635195732,-0.0213870033621788,-0.168342649936676,-0.0303690563887357,0.0843467935919761,0.120883859694004,-0.4663391411304474,0.2758164703845978,0.0346825532615184,0.0331609733402729,0.0369275510311126,0.0681756883859634,-0.1338448077440261,0.1594906002283096,-0.0131510226055979,-0.0296536777168512,-0.2837991416454315,0.2798869013786316,-0.0355481542646884,0.1747575402259826,0.0393731370568275,-0.1523394137620926,0.1543188542127609
