id,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
0.0,0.1805199384689331,0.04159499704837799,0.03006606362760067,-0.2965998351573944,0.35614916682243347,0.0465000718832016,0.06383869051933289,0.06522151827812195,0.09598259627819061,0.1938469409942627,-0.015552004799246788,0.05755195766687393,0.12908503413200378,0.2202489823102951,-0.011921335943043232,0.01970796100795269,-0.2537858188152313,0.10026774555444717,-0.12999498844146729,-0.16723522543907166,0.15885157883167267,0.19628092646598816,-0.35287347435951233,-0.20787888765335083,-0.2969701588153839,-0.009946469217538834,-0.0983223095536232,0.14816391468048096,-0.2357957810163498,0.13563288748264313,-0.06371739506721497,0.16398686170578003,0.0132551658898592,-0.15926575660705566,0.2676863968372345,0.39274832606315613,-0.008650699630379677,-0.3048175573348999,-0.12355010211467743,0.1686798483133316,0.13554422557353973,0.06018577143549919,0.10432523488998413,-0.12046270817518234,0.08307775110006332,-0.02910124883055687,-0.03419175371527672,-0.06352414190769196,0.12940683960914612,-0.078709676861763,0.11845358461141586,0.11080455034971237,0.4213820695877075,-0.10155326128005981,0.046822063624858856,0.07013541460037231,-0.17708821594715118,0.20254051685333252,0.04760497063398361,-0.019899820908904076,0.0655834749341011,-0.3825613260269165,-0.035951532423496246,0.08881419897079468
1.0,0.1419939398765564,0.07899405062198639,0.15088491141796112,-0.3054448068141937,0.28810471296310425,0.006371587514877319,-0.014517892152071,0.05125890299677849,-0.010220853611826897,0.16748195886611938,0.020133156329393387,0.057090338319540024,0.18814177811145782,0.19431090354919434,-0.027201715856790543,-0.013917426578700542,-0.2343822419643402,0.11098794639110565,-0.18370287120342255,-0.1667318195104599,0.18202021718025208,0.21779148280620575,-0.36368536949157715,-0.15179388225078583,-0.3054605722427368,-0.008547686971724033,-0.06877832114696503,0.17194069921970367,-0.2806745171546936,0.1535143405199051,-0.029959656298160553,0.1572539508342743,0.05333595350384712,-0.1419776827096939,0.20853494107723236,0.4824478030204773,-0.06276903301477432,-0.28062140941619873,-0.07450629770755768,0.23093967139720917,0.14086733758449554,0.242062047123909,0.10156083106994629,-0.10964144766330719,-0.004296101629734039,0.011045221239328384,0.030791660770773888,-0.1327081173658371,0.2583722174167633,-0.1134766936302185,0.08268284797668457,0.00775468535721302,0.3060992360115051,0.007883572019636631,-0.06894832849502563,0.03918503224849701,-0.0401737317442894,0.1381700187921524,0.05922212079167366,-0.17807620763778687,0.04264998435974121,-0.33260592818260193,0.02158176898956299,0.0981440544128418
2.0,0.15692465007305145,0.0656864270567894,0.12937581539154053,-0.30294516682624817,0.3308112919330597,0.03419189155101776,0.007494764402508736,0.047410499304533005,0.0238496046513319,0.1760634034872055,0.017339028418064117,0.07070006430149078,0.15002048015594482,0.20919907093048096,-0.015574727207422256,0.005665958859026432,-0.23781104385852814,0.1044030487537384,-0.16535429656505585,-0.1772640347480774,0.1737881302833557,0.21253514289855957,-0.36290913820266724,-0.17148202657699585,-0.3052707314491272,-0.0045782774686813354,-0.077962726354599,0.15956512093544006,-0.26038941740989685,0.14201410114765167,-0.039715684950351715,0.1482490450143814,0.023266375064849854,-0.18210290372371674,0.23428094387054443,0.4330359101295471,-0.0001691545476205647,-0.30879834294319153,-0.11494305729866028,0.1687575727701187,0.14335455000400543,0.055130843073129654,0.08806710690259933,-0.1186244934797287,0.0480671264231205,-0.012686622329056263,-0.048135679215192795,-0.07019214332103729,0.14363867044448853,-0.06948231160640717,0.1368567943572998,0.08802448213100433,0.4081622362136841,-0.08699771761894226,0.05199391394853592,0.06210552528500557,-0.13874289393424988,0.201729878783226,0.04646676033735275,-0.03730478510260582,0.06278857588768005,-0.37940385937690735,-0.04073706269264221,0.09557735174894333
3.0,0.14363788068294525,0.06058372184634209,0.16443033516407013,-0.29003363847732544,0.3224870264530182,0.04245654121041298,-0.01721362955868244,0.05645119771361351,0.01068448182195425,0.18294557929039001,0.0065439981408417225,0.09673275053501129,0.1376085877418518,0.20131315290927887,-0.015232861042022705,0.018863769248127937,-0.24090106785297394,0.10384988784790039,-0.15827152132987976,-0.19519270956516266,0.16368640959262848,0.2109958529472351,-0.38139426708221436,-0.16537803411483765,-0.289848655462265,0.018475277349352837,-0.06224728003144264,0.15519216656684875,-0.2695261240005493,0.13804425299167633,-0.0344410203397274,0.15219086408615112,0.04773121327161789,-0.19127719104290009,0.19008629024028778,0.47238826751708984,-0.0005693956045433879,-0.3067951798439026,-0.10871341824531555,0.21261264383792877,0.14697621762752533,0.11394673585891724,0.09563005715608597,-0.14532814919948578,0.019340461120009422,0.0002514777588658035,-0.033787231892347336,-0.07643948495388031,0.2010895013809204,-0.07218138128519058,0.11925577372312546,0.035578638315200806,0.37003621459007263,-0.06839067488908768,0.023633094504475594,0.06434725970029831,-0.09320570528507233,0.2020588368177414,0.03529604896903038,-0.09015194326639175,0.014826434664428234,-0.3572859764099121,-0.0144733851775527,0.06946798413991928
4.0,0.14039120078086853,0.05676562339067459,0.20692382752895355,-0.2565210461616516,0.3157857060432434,0.05911963805556297,-0.042806476354599,0.06033876910805702,0.005907049402594566,0.18873998522758484,-0.0012832140782848,0.1319039911031723,0.1067584753036499,0.19920052587985992,-0.014869246631860733,0.03139703348278999,-0.2459356039762497,0.08090556412935257,-0.1470944583415985,-0.24078160524368286,0.17788979411125183,0.2125115990638733,-0.38947755098342896,-0.16146954894065857,-0.26138246059417725,0.03411965072154999,-0.03780712932348251,0.15401814877986908,-0.2737799286842346,0.11286774277687073,-0.026785438880324364,0.15113525092601776,0.06778880953788757,-0.1918327659368515,0.11346976459026337,0.5217540860176086,-0.025180360302329063,-0.2948727011680603,-0.07813001424074173,0.2538624703884125,0.1453944444656372,0.17161647975444794,0.07066783308982849,-0.1288299709558487,-0.04472728073596954,0.02002057060599327,-0.031561046838760376,-0.11473272740840912,0.2790830731391907,-0.08615564554929733,0.11935342103242874,0.009557846933603287,0.30191951990127563,-0.02212262712419033,-0.03230787813663483,0.04051829129457474,-0.02515411376953125,0.181038036942482,0.03886907175183296,-0.14176233112812042,-0.03556353226304054,-0.28879764676094055,-0.015426414087414742,0.054608628153800964
5.0,0.13251984119415283,0.06430114805698395,0.19881322979927063,-0.2793143689632416,0.3040519952774048,0.048623982816934586,-0.01969272829592228,0.05258597806096077,-0.003960737027227879,0.17745698988437653,0.006379314232617617,0.08685992658138275,0.1484546661376953,0.1889258325099945,-0.022312529385089874,0.003190253395587206,-0.2358694225549698,0.09206630289554596,-0.16424381732940674,-0.208602175116539,0.17835937440395355,0.2132558822631836,-0.380312979221344,-0.17062963545322418,-0.2974923849105835,0.024872928857803345,-0.061216238886117935,0.15011025965213776,-0.2763049006462097,0.13206441700458527,-0.023434294387698174,0.15278366208076477,0.04008091986179352,-0.15822462737560272,0.15985727310180664,0.48531943559646606,-0.021930743008852005,-0.33927589654922485,-0.1162717267870903,0.23183992505073547,0.1328493058681488,0.1280224323272705,0.10129076987504959,-0.12502163648605347,0.0035040779039263725,0.01796402968466282,-0.04590720310807228,-0.0746501013636589,0.21022148430347443,-0.08357267081737518,0.1175723746418953,0.05226908251643181,0.352877140045166,-0.04080802574753761,0.018512500450015068,0.05574440211057663,-0.10136429220438004,0.19498392939567566,0.03338851407170296,-0.091945581138134,0.009144684299826622,-0.3405321538448334,-0.027424704283475876,0.08281131833791733
6.0,0.19630606472492218,0.05606566742062569,0.09064946323633194,-0.2895998954772949,0.4077968895435333,0.04412965476512909,0.00861750915646553,0.04690373316407204,0.06477215886116028,0.1938791126012802,-0.01660965010523796,0.10019691288471222,0.09092292189598083,0.21110476553440094,-0.02970833331346512,0.0809423103928566,-0.20965346693992615,0.09860687702894211,-0.12864919006824493,-0.2172539234161377,0.12231408804655075,0.1994616836309433,-0.36177361011505127,-0.20378343760967255,-0.2900928556919098,0.037978410720825195,-0.06774246692657471,0.14154848456382751,-0.20884324610233307,0.1080106794834137,-0.0495210662484169,0.12608207762241364,0.058192040771245956,-0.23434627056121826,0.1351146250963211,0.46857497096061707,0.08232617378234863,-0.2882509231567383,-0.07709448039531708,0.16520489752292633,0.16069220006465912,-0.013739240355789661,0.07114741206169128,-0.14771421253681183,0.03419509157538414,-0.013994884677231312,-0.0812465101480484,-0.04713589325547218,0.12899504601955414,-0.021013101562857628,0.1749565750360489,0.039191193878650665,0.3917078971862793,-0.10789385437965393,0.08846192061901093,0.06998150795698166,-0.06921485811471939,0.22029894590377808,0.016787100583314896,-0.012537465430796146,0.0052199652418494225,-0.385468453168869,-0.040939729660749435,0.04653656855225563
7.0,0.2075103521347046,0.045989569276571274,0.06847880035638809,-0.2892311215400696,0.33960169553756714,0.057280510663986206,0.02795545384287834,0.05970524996519089,0.0764387771487236,0.20967258512973785,-0.005672068800777197,0.10700733959674835,0.12787070870399475,0.21149303019046783,0.009852346032857895,0.03827759996056557,-0.2530350685119629,0.09900590777397156,-0.13183994591236115,-0.19029663503170013,0.16692103445529938,0.20575986802577972,-0.3597869873046875,-0.16728514432907104,-0.24783559143543243,-0.010860717855393887,-0.08170083910226822,0.16586555540561676,-0.2536556124687195,0.14938309788703918,-0.05755354464054108,0.18393874168395996,0.031076274812221527,-0.17308473587036133,0.27031561732292175,0.46569108963012695,-0.03430856019258499,-0.270214319229126,-0.08698617666959763,0.18004721403121948,0.14890623092651367,0.13371939957141876,0.0873669683933258,-0.1268589049577713,0.02065001241862774,0.004249189980328083,-0.0023805201053619385,-0.10522367060184479,0.19354447722434998,-0.0917247086763382,0.11252909898757935,0.06650185585021973,0.3780478239059448,-0.08565039932727814,-0.015248507261276245,0.05827173963189125,-0.09599798172712326,0.18594692647457123,0.051910821348428726,-0.09037536382675171,0.036251623183488846,-0.3609335422515869,-0.027889573946595192,0.09109533578157425
8.0,0.11463118344545364,0.05554504692554474,0.20255553722381592,-0.3084455728530884,0.3202357888221741,0.053564801812171936,-0.02443450689315796,0.047731079161167145,-0.0005324202938936651,0.18807311356067657,0.010658258572220802,0.08597084134817123,0.14164277911186218,0.18873447179794312,-0.01695641502737999,0.01819787733256817,-0.23712824285030365,0.10750727355480194,-0.17182186245918274,-0.18130970001220703,0.1698119044303894,0.18800777196884155,-0.36592817306518555,-0.18031881749629974,-0.3191452622413635,0.06085037440061569,-0.047931864857673645,0.15679942071437836,-0.254387229681015,0.10562567412853241,-0.010835121385753155,0.1518303006887436,0.010543223470449448,-0.20716284215450287,0.3311029076576233,0.3239685595035553,0.013851040974259377,-0.2288133054971695,-0.07927104830741882,0.07701125741004944,0.1638827919960022,-0.03114735335111618,0.10118573158979416,-0.12944065034389496,0.10181662440299988,-0.08340965211391449,-0.04271930456161499,-0.04828746244311333,0.05295086279511452,-0.019981389865279198,0.14431172609329224,0.1402854025363922,0.4509828984737396,-0.14809878170490265,0.05693478509783745,0.05629473179578781,-0.20195996761322021,0.2029949575662613,0.05030291527509689,0.07283218950033188,0.0805421769618988,-0.3887929618358612,-0.04073355719447136,0.05149824544787407
9.0,0.20118369162082672,-3.574701986508444e-05,-0.1927991807460785,-0.30005359649658203,0.3344618082046509,0.02698277123272419,0.20872125029563904,0.0839630737900734,0.17040705680847168,0.16711829602718353,-0.02502046898007393,-0.04762284457683563,0.1567818820476532,0.2186473309993744,0.009131594561040401,-0.01922684907913208,-0.24347469210624695,0.09717949479818344,-0.1085890382528305,-0.046010058373212814,0.14067310094833374,0.17684993147850037,-0.2830559313297272,-0.19283893704414368,-0.2730059325695038,-0.11284656077623367,-0.17081451416015625,0.1370086520910263,-0.18538513779640198,0.1896604746580124,-0.12413855642080307,0.1634993553161621,-0.005789435468614101,-0.14262622594833374,0.2494642436504364,0.3940494954586029,-0.029292838647961617,-0.3075753152370453,-0.1278625726699829,0.19614404439926147,0.10120168328285217,0.10526152700185776,0.07376735657453537,-0.07602490484714508,0.08963663130998611,-0.04312968999147415,-0.029966942965984344,-0.07271280884742737,0.15770860016345978,-0.09631596505641937,0.12457507848739624,0.10282345861196518,0.4285411536693573,-0.06699296832084656,0.03454887494444847,0.07137953490018845,-0.17936988174915314,0.17045992612838745,0.07083019614219666,-0.043480806052684784,0.11617664247751236,-0.3752620816230774,-0.043157823383808136,0.1084233894944191
